title,island,locality,price,beds,size,link,date,ad_type
"Flat / Apartment in via Gran, Gran Via de Colom, Inca",Mallorca,Inca,181000,3,92,https://www.idealista.com/en/inmueble/90465475/,2020-10-01,sale
"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,175000,2,94,https://www.idealista.com/en/inmueble/90324590/,2020-10-01,sale
Penthouse in Cala d'Or,Mallorca,Cala d'Or,199000,2,107,https://www.idealista.com/en/inmueble/89936953/,2020-10-01,sale
"Flat / Apartment in Felanitx centro, Felanitx",Mallorca,Felanitx,120000,2,67,https://www.idealista.com/en/inmueble/88705250/,2020-10-01,sale
"Flat / Apartment in Sa Indiotería - Son Castelló, Palma de Mallorca",Mallorca,Palma de Mallorca,120000,2,96,https://www.idealista.com/en/inmueble/91040207/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,4,117,https://www.idealista.com/en/inmueble/90679343/,2020-10-01,sale
"Flat / Apartment in Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,168500,4,85,https://www.idealista.com/en/inmueble/90562351/,2020-10-01,sale
"Flat / Apartment in ALFONS EL MAGNANIM, L'Olivera - Amanecer, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,80,https://www.idealista.com/en/inmueble/89377626/,2020-10-01,sale
"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,3,91,https://www.idealista.com/en/inmueble/88887856/,2020-10-01,sale
"Duplex in Bonany, Sant Joan",Mallorca,Sant Joan,165000,2,100,https://www.idealista.com/en/inmueble/87541261/,2020-10-01,sale
"Flat / Apartment in carretera Militar, Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,4,110,https://www.idealista.com/en/inmueble/87302920/,2020-10-01,sale
"Flat / Apartment in carretera Militar, Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,4,110,https://www.idealista.com/en/inmueble/87302661/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,159900,2,71,https://www.idealista.com/en/inmueble/91019205/,2020-10-01,sale
"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvià,155000,2,56,https://www.idealista.com/en/inmueble/90859155/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,178500,3,125,https://www.idealista.com/en/inmueble/90328228/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,147000,2,55,https://www.idealista.com/en/inmueble/88315578/,2020-10-01,sale
"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,173250,3,106,https://www.idealista.com/en/inmueble/87900079/,2020-10-01,sale
"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,160000,3,95,https://www.idealista.com/en/inmueble/87447851/,2020-10-01,sale
"Flat / Apartment in Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,3,89,https://www.idealista.com/en/inmueble/90951789/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,68,https://www.idealista.com/en/inmueble/87763919/,2020-10-01,sale
"Flat / Apartment in calle Pere Seriol, Andratx Pueblo, Andratx",Mallorca,Andratx,179000,2,95,https://www.idealista.com/en/inmueble/89704993/,2020-10-01,sale
"Flat / Apartment in calle de Pascual Ribot, Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,160000,2,70,https://www.idealista.com/en/inmueble/90788174/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,195000,3,90,https://www.idealista.com/en/inmueble/88621770/,2020-10-01,sale
"Flat / Apartment in Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,190000,2,78,https://www.idealista.com/en/inmueble/82659908/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,3,85,https://www.idealista.com/en/inmueble/91012727/,2020-10-01,sale
"Flat / Apartment in calle d'Alvar Campaner, 3, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,3,73,https://www.idealista.com/en/inmueble/90718078/,2020-10-01,sale
"Flat / Apartment in plaza Sant Martí, 5, Muro",Mallorca,Muro,126000,3,95,https://www.idealista.com/en/inmueble/89285357/,2020-10-01,sale
"Flat / Apartment in calle Major, 42, Centro, Inca",Mallorca,Inca,190000,3,130,https://www.idealista.com/en/inmueble/39067840/,2020-10-01,sale
"Flat / Apartment in juia, 2, Muro",Mallorca,Muro,135000,2,62,https://www.idealista.com/en/inmueble/90311869/,2020-10-01,sale
"Flat / Apartment in calle del Capità Vila, 28, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,154000,2,75,https://www.idealista.com/en/inmueble/90272117/,2020-10-01,sale
"Flat / Apartment in via Mallorca, 36, Cala Ratjada",Mallorca,Cala Ratjada,170000,2,88,https://www.idealista.com/en/inmueble/89884086/,2020-10-01,sale
"Flat / Apartment in López de Vega, Magaluf, Calvià",Mallorca,Calvià,142000,2,70,https://www.idealista.com/en/inmueble/89886941/,2020-10-01,sale
"Flat / Apartment in calle del Pare Francesc Molina, 25, Bons Aires, Palma de Mallorca",Mallorca,Palma de Mallorca,167000,3,85,https://www.idealista.com/en/inmueble/88054888/,2020-10-01,sale
"Flat / Apartment in calle de Menorca, 66, Campos",Mallorca,Campos,165000,3,108,https://www.idealista.com/en/inmueble/89837320/,2020-10-01,sale
"Flat / Apartment in Passatge de Can Feixina, 25, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,165000,3,86,https://www.idealista.com/en/inmueble/89829343/,2020-10-01,sale
"Penthouse in calle BINIALI, Rafal Nou - Estadi Balear - Son Malferit, Palma de Mallorca",Mallorca,Palma de Mallorca,188000,3,106,https://www.idealista.com/en/inmueble/89259724/,2020-10-01,sale
"Penthouse in pasaje Particula Levante, 24, Badia Blava-Badia Gran-Tolleric, Llucmajor",Mallorca,Llucmajor,155000,2,80,https://www.idealista.com/en/inmueble/28910298/,2020-10-01,sale
"Duplex in calle de Manacor, 24, Campos",Mallorca,Campos,185000,2,94,https://www.idealista.com/en/inmueble/88997217/,2020-10-01,sale
"Duplex in Son Gotleu, NN, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,130000,2,50,https://www.idealista.com/en/inmueble/88789440/,2020-10-01,sale
"Flat / Apartment in calle de l'Assumpció, 4, Portocolom, Felanitx",Mallorca,Felanitx,149900,2,65,https://www.idealista.com/en/inmueble/88743141/,2020-10-01,sale
"Flat / Apartment in carretera de Manacor, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,148000,3,95,https://www.idealista.com/en/inmueble/88550370/,2020-10-01,sale
"Flat / Apartment in calle d'Holanda, 7, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,168000,2,88,https://www.idealista.com/en/inmueble/86458180/,2020-10-01,sale
"Flat / Apartment in calle de Sant Damas, 38, La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,195500,3,125,https://www.idealista.com/en/inmueble/84946961/,2020-10-01,sale
"Flat / Apartment in calle de Sant Ignasi, 62, La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,189000,4,140,https://www.idealista.com/en/inmueble/83828316/,2020-10-01,sale
"Flat / Apartment in avenida de les Germanies, 57, Gran Via de Colom, Inca",Mallorca,Inca,167000,3,115,https://www.idealista.com/en/inmueble/82711652/,2020-10-01,sale
"Flat / Apartment in calle de Ramon de Montcada, 41, Santa Ponça, Calvià",Mallorca,Calvià,175000,2,67,https://www.idealista.com/en/inmueble/82659185/,2020-10-01,sale
"Flat / Apartment in avenida del General Luque, 10, Gran Via de Colom, Inca",Mallorca,Inca,177000,3,110,https://www.idealista.com/en/inmueble/82473493/,2020-10-01,sale
"Flat / Apartment in calle Pere II, 32, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,170000,3,105,https://www.idealista.com/en/inmueble/82231323/,2020-10-01,sale
"Flat / Apartment in carretera de Llubí, 27, Pobla (Sa)",Mallorca,Pobla (Sa),168000,3,132,https://www.idealista.com/en/inmueble/39968647/,2020-10-01,sale
"Flat / Apartment in calle de Francesc Pi i Margall, 21, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,4,93,https://www.idealista.com/en/inmueble/37126218/,2020-10-01,sale
"Flat / Apartment in calle Mossèn Antoni M. Alcover, 17, Campos",Mallorca,Campos,160000,3,98,https://www.idealista.com/en/inmueble/26487429/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,189000,3,131,https://www.idealista.com/en/inmueble/90653101/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,2,75,https://www.idealista.com/en/inmueble/90428442/,2020-10-01,sale
"Penthouse in S'Arenal, Llucmajor",Mallorca,Llucmajor,122000,2,50,https://www.idealista.com/en/inmueble/84159205/,2020-10-01,sale
"Flat / Apartment in El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,119000,3,100,https://www.idealista.com/en/inmueble/90855991/,2020-10-01,sale
Flat / Apartment in Santa Margalida,Mallorca,Santa Margalida,132000,2,85,https://www.idealista.com/en/inmueble/90565964/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,120000,2,47,https://www.idealista.com/en/inmueble/90333103/,2020-10-01,sale
"Flat / Apartment in Sa Cabana - Can Carbonell - Ses Cases Noves, Marratxi",Mallorca,Marratxi,200000,2,85,https://www.idealista.com/en/inmueble/90248849/,2020-10-01,sale
Flat / Apartment in Montuiri,Mallorca,Montuiri,191000,3,98,https://www.idealista.com/en/inmueble/87709979/,2020-10-01,sale
"Flat / Apartment in Can Picafort, Santa Margalida",Mallorca,Santa Margalida,185000,3,72,https://www.idealista.com/en/inmueble/85043471/,2020-10-01,sale
"Flat / Apartment in Can Picafort, Santa Margalida",Mallorca,Santa Margalida,200000,3,85,https://www.idealista.com/en/inmueble/83567093/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,187500,3,75,https://www.idealista.com/en/inmueble/90908032/,2020-10-01,sale
"Penthouse in Blanquer, Inca",Mallorca,Inca,172000,2,86,https://www.idealista.com/en/inmueble/90901506/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,165000,3,73,https://www.idealista.com/en/inmueble/90819032/,2020-10-01,sale
"Flat / Apartment in Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,160000,2,75,https://www.idealista.com/en/inmueble/90648877/,2020-10-01,sale
"Flat / Apartment in Port d'Andratx, Andratx",Mallorca,Andratx,185000,2,60,https://www.idealista.com/en/inmueble/90631263/,2020-10-01,sale
"Flat / Apartment in calle Cunium, 1, Manacor Centro, Manacor",Mallorca,Manacor,165000,3,138,https://www.idealista.com/en/inmueble/90614451/,2020-10-01,sale
"Flat / Apartment in Portocolom, Felanitx",Mallorca,Felanitx,178500,3,70,https://www.idealista.com/en/inmueble/89973939/,2020-10-01,sale
Flat / Apartment in Campos,Mallorca,Campos,137500,2,80,https://www.idealista.com/en/inmueble/90532823/,2020-10-01,sale
"Flat / Apartment in Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,138000,3,85,https://www.idealista.com/en/inmueble/90531498/,2020-10-01,sale
"Flat / Apartment in Centro, Inca",Mallorca,Inca,130000,2,92,https://www.idealista.com/en/inmueble/90330168/,2020-10-01,sale
"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,198000,3,120,https://www.idealista.com/en/inmueble/89730211/,2020-10-01,sale
"Flat / Apartment in calle del Pintor Joan Gris, 17, Manacor Centro, Manacor",Mallorca,Manacor,110000,3,98,https://www.idealista.com/en/inmueble/89871188/,2020-10-01,sale
"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,149000,3,70,https://www.idealista.com/en/inmueble/88088557/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),145000,2,81,https://www.idealista.com/en/inmueble/88533026/,2020-10-01,sale
"Flat / Apartment in avenida de Bartomeu Esteva Mestre Cuiner, 47, Andratx Pueblo, Andratx",Mallorca,Andratx,160000,3,104,https://www.idealista.com/en/inmueble/87858090/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),176000,3,107,https://www.idealista.com/en/inmueble/87490748/,2020-10-01,sale
"Flat / Apartment in calle de Crist Rei, 140, Cristo Rey - Parque Europa, Inca",Mallorca,Inca,189000,2,70,https://www.idealista.com/en/inmueble/86643607/,2020-10-01,sale
"Flat / Apartment in calle de la Llotgeta, 1, Sindicat, Palma de Mallorca",Mallorca,Palma de Mallorca,199500,2,50,https://www.idealista.com/en/inmueble/85639100/,2020-10-01,sale
"Flat / Apartment in calle de Blanquerna, 8, Gran Via de Colom, Inca",Mallorca,Inca,122000,3,95,https://www.idealista.com/en/inmueble/85019733/,2020-10-01,sale
"Flat / Apartment in Centro, Inca",Mallorca,Inca,175000,3,110,https://www.idealista.com/en/inmueble/38063984/,2020-10-01,sale
"Flat / Apartment in calle Joan Síndic, 15, Pobla (Sa)",Mallorca,Pobla (Sa),120000,2,85,https://www.idealista.com/en/inmueble/87198942/,2020-10-01,sale
"Flat / Apartment in calle Torcuato Luca Tena, 33, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,2,60,https://www.idealista.com/en/inmueble/82387729/,2020-10-01,sale
"Flat / Apartment in carretera de Manacor, 5, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,196000,3,95,https://www.idealista.com/en/inmueble/40224971/,2020-10-01,sale
"Flat / Apartment in calle del General Weyler, 148, Cristo Rey - Parque Europa, Inca",Mallorca,Inca,180000,3,135,https://www.idealista.com/en/inmueble/82518651/,2020-10-01,sale
"Flat / Apartment in calle d'Es Rebumbori, 2, Manacor Centro, Manacor",Mallorca,Manacor,166000,2,100,https://www.idealista.com/en/inmueble/84327619/,2020-10-01,sale
"Flat / Apartment in calle del Sol, 2, Ciutat d'Alcúdia, Alcúdia",Mallorca,Alcúdia,165000,3,97,https://www.idealista.com/en/inmueble/40238989/,2020-10-01,sale
"Flat / Apartment in calle Gran, 135, Pobla (Sa)",Mallorca,Pobla (Sa),175000,4,93,https://www.idealista.com/en/inmueble/81481911/,2020-10-01,sale
"Penthouse in calle Gran, 157, Pobla (Sa)",Mallorca,Pobla (Sa),112000,3,141,https://www.idealista.com/en/inmueble/27604276/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,179000,2,110,https://www.idealista.com/en/inmueble/90208678/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,200000,3,90,https://www.idealista.com/en/inmueble/85680481/,2020-10-01,sale
"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,199500,4,110,https://www.idealista.com/en/inmueble/86761976/,2020-10-01,sale
"Flat / Apartment in Manacor Centro, Manacor",Mallorca,Manacor,159000,3,90,https://www.idealista.com/en/inmueble/90686649/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,3,90,https://www.idealista.com/en/inmueble/90668791/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,159000,3,85,https://www.idealista.com/en/inmueble/90624575/,2020-10-01,sale
Flat / Apartment in Muro,Mallorca,Muro,137000,2,60,https://www.idealista.com/en/inmueble/90340764/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,180000,3,100,https://www.idealista.com/en/inmueble/89986371/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,190000,3,125,https://www.idealista.com/en/inmueble/89415088/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,139900,2,85,https://www.idealista.com/en/inmueble/88533609/,2020-10-01,sale
"Flat / Apartment in Sta Catalina - El Jonquet, Palma de Mallorca",Mallorca,Palma de Mallorca,200000,2,82,https://www.idealista.com/en/inmueble/88427055/,2020-10-01,sale
"Flat / Apartment in calle del General Riera, 90, Camp Redo, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,4,110,https://www.idealista.com/en/inmueble/88096576/,2020-10-01,sale
"Flat / Apartment in avenida romero, 26, Can Picafort, Santa Margalida",Mallorca,Santa Margalida,195000,3,120,https://www.idealista.com/en/inmueble/87952162/,2020-10-01,sale
"Flat / Apartment in El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,72,https://www.idealista.com/en/inmueble/87615474/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,188000,2,77,https://www.idealista.com/en/inmueble/89823562/,2020-10-01,sale
"Flat / Apartment in calle del Cap Blanc, 9, Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,137000,2,77,https://www.idealista.com/en/inmueble/89976649/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,188000,3,115,https://www.idealista.com/en/inmueble/86084131/,2020-10-01,sale
"Flat / Apartment in Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,147000,2,70,https://www.idealista.com/en/inmueble/84723849/,2020-10-01,sale
Penthouse in Pobla (Sa),Mallorca,Pobla (Sa),152000,2,124,https://www.idealista.com/en/inmueble/90563839/,2020-10-01,sale
Flat / Apartment in Selva,Mallorca,Selva,175000,2,73,https://www.idealista.com/en/inmueble/88085741/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,179000,2,85,https://www.idealista.com/en/inmueble/90335736/,2020-10-01,sale
"Flat / Apartment in calle des Creuers, 26, Manacor Centro, Manacor",Mallorca,Manacor,168000,2,87,https://www.idealista.com/en/inmueble/91161788/,2020-10-01,sale
